const,TOT_POP,White-alone pop,Black-alone pop,N_POP_CHG_2018,GQ_ESTIMATES_2018,R_birth_2018,R_death_2018,R_NATURAL_INC_2018,R_INTERNATIONAL_MIG_2018,R_DOMESTIC_MIG_2018,R_NET_MIG_2018,Less than a high school diploma 2014-18,High school diploma only 2014-18,Some college or associate's degree 2014-18,Bachelor's degree or higher 2014-18,POVALL_2018,PCTPOV017_2018,PCTPOV517_2018,MEDHHINC_2018,Employed_2018,Unemployed_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Total nurse practitioners (2019),Total physician assistants (2019),Total Hospitals (2019),Internal Medicine Primary Care (2019),Family Medicine/General Practice Primary Care (2019),Total Specialist Physicians (2019),ICU Beds_x,county_pop2018_18 and older,Urban_rural_code,Age_0_19,Age_20_39,Age_40_59,Age_60+,Other_races,Indice_Profesionales_Disponibles,Indice_Capacidad_Medica,y
1.0,20917,19599,394,-243,1642,10.4,11.5,-1.1,2.4,-12.8,-10.5,1292,5017,4770,3409,2203,11.5,9.8,57002,10272,264,2.5,57002,87.4,12.57644818,6.246944717,1.07326363,9.659372669,16.15399361,24.85018097,6,16727,5,4796,5463,5090,5568,924,106.91666666666669,76.560203776,17652
1.0,15902,10963,4549,9,1037,10.8,13.9,-3.1,0.1,3.6,3.7,2269,4836,2561,1515,3206,31.5,28.6,40828,6524,315,4.6,40828,85.0,8.067061261,2.617358709,0.539169069,8.555043393,6.115132732,25.56958123,0,12412,6,3785,3990,4003,4124,390,111.48333333333333,51.463346394,16807
1.0,24133,23298,187,-32,307,12.5,11.8,0.6,0.8,-2.7,-1.9,1897,6908,5084,2805,2025,13.6,12.6,58380,13220,419,3.1,58380,104.8,12.45259537,3.047333648,0.476033185,9.488206898,11.98377481,31.39655236,0,18486,6,6192,5140,6123,6678,648,101.68333333333334,68.844496271,22242
1.0,40878,38052,1554,188,580,11.6,11.4,0.3,1.3,3.1,4.4,5794,11915,6133,3879,9025,35.3,31.5,42475,16075,661,3.9,42475,81.1,34.70700102,7.197415661,0.694381544,21.65866609,15.01071756,61.00292821,8,31296,5,10505,9688,10761,9924,1272,109.55,148.271110085,40895
1.0,14539,14210,44,-43,198,9.0,12.2,-3.2,1.0,-0.6,0.3,760,3928,3893,1823,1290,11.4,9.8,57971,7618,215,2.7,57971,96.5,8.853825791,3.929403434,0.543575153,5.887195297,9.954795803,18.82704787,0,11268,6,3553,3116,3523,4347,285,97.89999999999999,47.995843348,12631
1.0,1308,463,828,-33,295,10.6,6.8,3.8,0.0,-28.7,-28.7,314,397,272,71,409,50.8,51.6,26936,344,34,9.0,26936,60.2,0.913598055,0.046862412,0.04335868,0.516362467,0.480449217,1.480764633,0,1156,6,203,438,346,321,17,84.5,3.481395464,1849
1.0,45591,40398,3751,-398,1165,11.7,11.7,0.0,0.1,-8.9,-8.8,4222,11379,10640,5706,7235,21.6,21.1,51161,21303,851,3.8,51161,101.9,29.93553266,10.0601347,1.071312518,20.15087832,19.3856551,65.87041542,12,35023,3,11525,10973,11773,11320,1442,101.93333333333332,158.473928718,47550
1.0,43144,41461,313,75,730,9.1,10.3,-1.2,0.1,2.9,3.0,2846,11841,8588,8532,4768,15.2,13.0,60034,22779,493,2.1,60034,79.7,32.25165541,16.57111684,0.890578256,27.6397323,18.47949881,71.18264775,0,34969,5,8924,9418,11981,12821,1370,137.75000000000003,167.015229366,35285
1.0,15029,12327,2283,16,121,13.9,10.3,3.7,-0.3,-2.2,-2.5,2165,3920,2651,969,3063,30.9,29.0,37211,5781,296,4.9,37211,63.5,6.879110887,4.75322989,0.207159103,7.111986292,4.873239301,18.27000416,4,11040,6,4379,3595,3808,3247,419,99.28333333333335,46.094729633,14261
1.0,106727,97000,5558,1410,2762,11.4,10.1,1.2,0.7,11.3,12.1,11143,22898,21332,15569,15216,20.9,19.4,50427,48455,1803,3.6,50427,96.3,90.61534562,18.7914913,1.812937499,56.54788531,39.19097933,159.2705005,27,83485,4,26343,27226,28344,24814,4169,109.55,393.22913955900003,101361
1.0,8729,8305,82,-215,498,9.2,14.8,-5.7,0.7,-19.4,-18.7,520,1855,2335,1367,1320,18.4,16.4,44467,3651,133,3.5,44467,76.5,4.922889708,2.494424018,0.416736705,3.612717478,5.363611259,11.43177738,0,6777,6,2297,1979,1974,2479,342,102.61666666666666,28.242156548,8137
1.0,109826,96049,7684,349,1770,10.2,8.9,1.2,1.4,0.6,2.0,4658,21320,29812,20445,9987,12.2,11.0,66716,55009,1977,3.5,66716,117.8,48.56292996,41.56415476,1.582140704,81.46925919,66.17523238,223.0708522,0,87114,3,25409,27922,28225,28270,6093,122.78333333333335,462.424569194,93772
1.0,89786,83217,1093,-161,7102,7.8,9.2,-1.3,2.2,-2.6,-0.4,4538,16968,15927,25442,7427,12.5,11.2,65163,48560,1032,2.1,65163,86.5,67.11818869,34.48577545,1.853362212,57.52042009,38.45726591,148.136594,54,75264,5,18626,23426,22087,25647,5476,137.75000000000003,401.571606352,65460
1.0,126348,116185,4457,-137,5889,7.8,11.7,-3.9,3.5,-0.5,2.9,8271,27750,25891,31034,13673,15.9,15.2,58375,63440,2669,4.0,58375,73.1,114.6662977,39.64993627,1.372920231,168.2834091,36.08034367,379.328707,24,104986,4,24920,28850,33011,39567,5706,178.16666666666663,763.381613971,98547
1.0,11481,9721,103,-44,440,13.8,10.4,3.4,0.1,-7.3,-7.2,643,2275,2894,2058,1361,16.0,14.5,54814,5488,161,2.9,54814,84.0,6.903007195,3.428846025,0.589096894,5.301872047,8.866663509,13.63985886,0,8762,6,3001,2639,2723,3118,1657,106.91666666666669,38.729344530000006,10485
1.0,9338,5949,45,-87,589,17.4,11.5,5.9,0.0,-15.1,-15.1,694,2196,1852,1003,1857,28.4,27.2,47412,3747,125,3.2,47412,83.1,5.00645973,4.276130509,0.603315443,3.588139215,5.726204469,10.13993324,0,6563,6,3005,1992,2034,2307,3344,109.14999999999999,29.340182606,7867
1.0,81643,72157,1323,39,2488,13.1,10.3,2.7,-0.5,-1.7,-2.2,4574,17475,18811,14389,10607,16.0,14.8,50054,36486,1362,3.6,50054,90.6,38.73470613,30.05013908,4.303856237,26.43797403,45.11363591,88.53647116,20,63354,4,20013,22590,18507,20533,8163,113.66666666666664,253.17678254700002,70031
1.0,99696,93094,600,193,1176,7.6,9.5,-1.9,0.3,3.7,4.0,4386,13945,29692,27754,10171,13.7,12.8,66681,47176,1694,3.5,66681,88.6,38.84805207,19.95329105,0.904791144,56.36168344,38.3036652,148.1211151,10,82625,5,18794,19600,24665,36637,6002,120.01666666666671,312.492598004,72765
1.0,23920,12781,10674,-177,280,11.1,12.8,-1.7,-0.1,-5.5,-5.6,3175,7372,4205,2118,5381,31.7,31.4,40741,7057,570,7.5,40741,81.7,12.41543404,2.618154203,0.494268363,11.18221001,9.141517851,31.03613823,0,18725,6,5749,5468,6290,6413,465,96.11666666666666,66.88772269699999,26875
1.0,39944,39027,235,-248,246,9.0,13.6,-4.6,-0.1,-1.3,-1.5,5855,11648,7136,4386,8298,25.3,23.9,38704,14572,931,6.0,38704,87.9,20.83651635,14.77578867,1.23868887,21.58857745,27.45023014,62.00080185,0,31766,3,9015,8902,10722,11305,682,117.36666666666667,147.89060333,47865
1.0,145864,112127,26881,2814,585,11.6,7.4,4.2,1.1,14.1,15.2,10498,26772,28357,27895,14844,14.1,13.4,70974,70987,2518,3.4,70974,121.0,66.76522925,46.13248551,2.010583228,69.02540212,47.29723717,177.3195746,19,110099,2,39195,36160,41792,28717,6856,99.28333333333335,427.550511878,113145
1.0,20184,18360,1235,52,236,11.7,11.7,0.0,0.7,1.9,2.7,2098,5232,4055,2647,3274,24.2,21.7,48614,9317,387,4.0,48614,96.9,13.25302782,4.453812347,0.474290362,8.921175848,8.582397018,29.16208166,4,15550,3,5044,4545,5442,5153,589,101.93333333333332,68.846785055,21008
1.0,14307,13495,440,96,313,11.1,10.4,0.6,-0.2,6.3,6.1,1742,3978,3185,998,2133,22.2,20.6,45458,5808,267,4.4,45458,90.6,9.394127476,3.156990351,0.336190656,6.32358615,6.083449967,20.67092263,0,11124,4,3512,3465,3807,3523,372,101.93333333333332,45.965267229999995,16033
1.0,21899,21499,131,-429,243,11.8,13.3,-1.5,0.0,-18.0,-18.0,4005,6056,4216,1893,6717,36.0,35.9,32321,5904,412,6.5,32321,64.4,14.37911495,4.832245174,0.514590003,9.67919292,9.311628631,31.63993392,6,17160,6,5157,4891,5916,5935,269,101.93333333333332,76.35670559799999,26999
1.0,15795,15106,327,10,85,8.7,10.1,-1.4,0.0,2.1,2.1,1666,3852,3430,2562,1922,18.3,16.7,48315,7884,221,2.7,48315,66.5,8.303900649,3.897900662,0.178020201,7.877393916,6.914972202,21.79263967,0,12683,4,3430,3111,4370,4884,362,113.43333333333332,48.964827299999996,14138
1.0,45668,44271,248,43,653,10.6,12.2,-1.5,0.0,2.5,2.5,3688,13939,9519,4996,5629,17.3,16.0,53187,20339,813,3.8,53187,95.4,23.56462625,5.766611406,0.90081977,17.95497587,22.67745527,59.41315846,6,35728,5,10900,10203,12205,12360,1149,101.68333333333334,136.27764702599998,41947
1.0,15392,14089,122,79,134,8.4,11.9,-3.5,0.2,8.5,8.7,808,4420,4111,2342,1628,19.5,18.0,55295,6993,339,4.6,55295,91.0,8.051350221,4.871583165,0.35213074,8.080473816,8.673536114,24.34997303,0,12661,6,2985,2582,3927,5898,1181,116.53333333333332,54.379047086,14865
1.0,726,684,11,-34,53,8.1,16.2,-8.1,0.0,-39.0,-39.0,104,182,139,131,89,20.3,19.2,47625,447,11,2.4,47625,78.5,0.250415958,0.147796004,0.013229045,0.274698717,0.24313113,0.857434357,0,573,6,169,128,166,263,31,95.95,1.7867052110000001,677
1.0,13397,12780,85,-9,161,8.9,11.2,-2.3,0.7,1.0,1.7,913,4180,3520,1754,1638,18.4,17.3,47032,6426,247,3.7,47032,77.4,7.007792289,4.2401637,0.306490094,7.033141093,7.549334935,21.19390519,4,10970,6,2678,2197,3750,4772,532,116.53333333333332,51.330827301,13064
1.0,8832,8444,142,87,85,13.4,8.5,4.9,0.9,4.2,5.1,1100,2693,1337,676,1319,23.6,23.1,49060,3907,166,4.1,49060,97.8,5.799184585,1.948873893,0.207537281,3.903677422,3.755436507,12.76057794,0,6693,2,2349,2195,2458,1830,246,101.93333333333332,28.375287628,8663
1.0,16428,7434,8782,-128,87,11.8,11.5,0.3,-0.1,-7.9,-8.1,1907,4196,3535,1632,3098,28.2,27.4,36987,5749,357,5.8,36987,82.7,11.47445631,0.5885747,0.544569115,6.485323101,6.034265854,18.59786039,0,12732,5,4013,3827,4076,4512,212,84.5,43.72504947,18239
1.0,92560,84929,4514,-624,2601,8.7,14.0,-5.3,1.4,-2.7,-1.3,6156,22758,18982,21980,9325,15.5,15.3,62175,41945,3840,8.4,62175,76.0,57.32192553,19.34627974,0.851984392,73.45767872,28.13626506,162.7913593,16,76345,4,18022,19247,22712,32579,3117,129.50000000000003,357.905492742,82243
1.0,8315,5360,2735,28,96,11.1,12.2,-1.1,0.0,4.5,4.5,859,2346,1868,856,2083,40.1,38.6,36869,2900,162,5.3,36869,62.9,3.805962275,2.629789509,0.11461361,3.934803781,2.696186359,10.10812992,0,6587,6,1909,1765,2079,2562,220,99.28333333333335,23.289485454,8867
1.0,34223,31369,1904,-288,3035,9.5,11.8,-2.3,0.2,-6.4,-6.1,2785,8532,9232,4418,3148,14.3,13.3,54915,17043,788,4.4,54915,84.4,13.33079684,6.693601798,0.502288738,25.92293377,16.26126215,57.43819456,6,27483,5,7429,8347,9229,9218,950,120.75,126.14907785599999,30284
1.0,6556,5156,1234,-55,1983,9.4,9.1,0.3,0.2,-8.7,-8.5,786,1838,1685,685,674,14.8,14.3,55327,2818,78,2.7,55327,85.0,2.553741755,1.282273716,0.096221984,4.965980592,3.115122423,11.00326691,0,5515,6,1165,2376,1754,1261,166,120.75,23.01660738,6019
1.0,9864,9263,172,68,67,16.2,5.7,10.5,5.0,-8.5,-3.6,1768,1893,1318,1069,1325,19.2,19.1,50539,4791,114,2.3,50539,83.4,3.402345738,2.008071328,0.179740083,3.732270173,3.303368407,11.64976927,0,7044,6,3084,2548,2320,1912,429,95.95,24.275564999,8700
1.0,82764,46494,34444,-683,1105,14.7,12.3,2.4,-0.2,-10.4,-10.6,12844,21964,11248,7592,26696,46.6,43.8,36624,29941,1992,6.2,36624,76.3,41.98605573,13.62237933,2.806174621,44.52582137,31.82699317,133.0801673,16,60534,5,24223,20242,19661,18638,1826,111.48333333333333,283.847591521,83389
1.0,49208,46635,1013,112,1914,16.7,8.1,8.5,1.2,-7.5,-6.2,9332,6981,7591,5460,8950,28.9,29.7,44276,19569,876,4.3,44276,73.0,16.97309703,10.01755615,0.89665957,18.6189731,16.4793342,58.11657,7,35175,5,15490,14223,10461,9034,1560,95.95,128.10219005000002,42673
